userId,sessionId,artist,firstName,gender,itemInSession,lastName,length,level,location,song
73,692,Red Nex,Jacob,M,36,Klein,194.01098,paid,"Tampa-St. Petersburg-Clearwater, FL",Cotton Eye Joe (Explicit)
73,692,Paulina Rubio,Jacob,M,37,Klein,174.31465,paid,"Tampa-St. Petersburg-Clearwater, FL",Un Dia Gris
73,692,Britney Spears,Jacob,M,38,Klein,213.28934,paid,"Tampa-St. Petersburg-Clearwater, FL",3
73,692,Randy Crawford,Jacob,M,39,Klein,270.75873,paid,"Tampa-St. Petersburg-Clearwater, FL",Almaz
73,692,Red Elvises,Jacob,M,40,Klein,207.04608,paid,"Tampa-St. Petersburg-Clearwater, FL",Love Pipe
73,692,U2,Jacob,M,41,Klein,206.88934,paid,"Tampa-St. Petersburg-Clearwater, FL",Fast Cars
49,849,,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
73,692,The Stray Cats,Jacob,M,42,Klein,355.39546,paid,"Tampa-St. Petersburg-Clearwater, FL",Stray Cat Strut
73,692,Govi,Jacob,M,43,Klein,302.47138,paid,"Tampa-St. Petersburg-Clearwater, FL",Hanalei Bay
49,849,Frightened Rabbit,Chloe,F,3,Cuevas,159.76444,paid,"San Francisco-Oakland-Hayward, CA",Learned Your Name
73,692,Bruce Springsteen,Jacob,M,44,Klein,311.66649,paid,"Tampa-St. Petersburg-Clearwater, FL",Tunnel Of Love
49,849,Jack Johnson,Chloe,F,4,Cuevas,212.87138,paid,"San Francisco-Oakland-Hayward, CA",Never Know
10,877,Molotov,Sylvie,F,0,Cruz,248.65914,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Marciano (I Turned Into A Martian)
73,692,Genesis,Jacob,M,45,Klein,256.54812,paid,"Tampa-St. Petersburg-Clearwater, FL",Jesus He Knows Me (2007 Digital Remaster)
49,849,The All-American Rejects,Chloe,F,5,Cuevas,239.22893,paid,"San Francisco-Oakland-Hayward, CA",Move Along
10,877,John Mayer,Sylvie,F,1,Cruz,201.56036,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Love Song For No One
73,692,Orishas,Jacob,M,46,Klein,265.53424,paid,"Tampa-St. Petersburg-Clearwater, FL",Mistica
49,849,Bobby Valentino,Chloe,F,6,Cuevas,228.46649,paid,"San Francisco-Oakland-Hayward, CA",How 'Bout It
49,849,Animal Collective,Chloe,F,7,Cuevas,410.90567,paid,"San Francisco-Oakland-Hayward, CA",Fireworks
73,692,Kaddisfly,Jacob,M,47,Klein,275.27791,paid,"Tampa-St. Petersburg-Clearwater, FL",harbor
73,692,Revolver,Jacob,M,48,Klein,318.87628,paid,"Tampa-St. Petersburg-Clearwater, FL",El mismo hombre
49,849,Bag Raiders,Chloe,F,8,Cuevas,232.85506,paid,"San Francisco-Oakland-Hayward, CA",Shooting Stars
73,692,Dave Brockie Experience,Jacob,M,49,Klein,116.08771,paid,"Tampa-St. Petersburg-Clearwater, FL",Servant Of Death's Head
49,849,Garbage,Chloe,F,9,Cuevas,255.58159,paid,"San Francisco-Oakland-Hayward, CA",Can't Cry These Tears
49,849,Ry Cooder,Chloe,F,10,Cuevas,223.97342,paid,"San Francisco-Oakland-Hayward, CA",Stand By Me (LP Version)
49,849,Arctic Monkeys,Chloe,F,11,Cuevas,177.94567,paid,"San Francisco-Oakland-Hayward, CA",Fake Tales Of San Francisco
49,849,BjÃÂ¶rk,Chloe,F,12,Cuevas,348.57751,paid,"San Francisco-Oakland-Hayward, CA",Undo
49,849,La Vela Puerca,Chloe,F,13,Cuevas,183.19628,paid,"San Francisco-Oakland-Hayward, CA",La Sin RazÃÂ³n
80,910,,Tegan,F,0,Levine,,paid,"Portland-South Portland, ME",
49,849,Joshua Radin,Chloe,F,14,Cuevas,202.44853,paid,"San Francisco-Oakland-Hayward, CA",No Envy No Fear
49,849,Bowling For Soup,Chloe,F,15,Cuevas,188.31628,paid,"San Francisco-Oakland-Hayward, CA",Punk Rock 101
49,849,Paramore,Chloe,F,16,Cuevas,267.65016,paid,"San Francisco-Oakland-Hayward, CA",The Only Exception (Album Version)
49,849,Just Jack,Chloe,F,17,Cuevas,295.91465,paid,"San Francisco-Oakland-Hayward, CA",Starz In Their Eyes
49,849,,Chloe,F,18,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
49,849,Imogen Heap,Chloe,F,19,Cuevas,509.36118,paid,"San Francisco-Oakland-Hayward, CA",Hide & Seek
49,849,Ray LaMontagne,Chloe,F,20,Cuevas,276.87138,paid,"San Francisco-Oakland-Hayward, CA",Shelter
49,849,Phil Wickham,Chloe,F,21,Cuevas,293.72036,paid,"San Francisco-Oakland-Hayward, CA",You're Beautiful
49,849,Justin Timberlake duet with Beyonce,Chloe,F,22,Cuevas,322.16771,paid,"San Francisco-Oakland-Hayward, CA",Until The End Of Time
80,910,Freeway,Tegan,F,1,Levine,22.12526,paid,"Portland-South Portland, ME",The Nation
80,910,Air,Tegan,F,2,Levine,212.21832,paid,"Portland-South Portland, ME",Playground Love
49,849,HervÃÂ© & Kissy Sellout,Chloe,F,23,Cuevas,341.41995,paid,"San Francisco-Oakland-Hayward, CA",Rikkalicious 
80,910,OV7,Tegan,F,3,Levine,222.79791,paid,"Portland-South Portland, ME",Aum Aum
29,898,,Jacqueline,F,0,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",
80,910,Aerosmith,Tegan,F,4,Levine,248.00608,paid,"Portland-South Portland, ME",Rats In The Cellar
49,849,DeBarge,Chloe,F,24,Cuevas,234.03057,paid,"San Francisco-Oakland-Hayward, CA",Rhythm Of The Night
29,898,Kevin Kern,Jacqueline,F,1,Lynch,291.29098,paid,"Atlanta-Sandy Springs-Roswell, GA",From This Day Forward
49,849,Jane Wiedlin,Chloe,F,25,Cuevas,207.12444,paid,"San Francisco-Oakland-Hayward, CA",Blue Kiss
80,910,Beck,Tegan,F,5,Levine,228.80608,paid,"Portland-South Portland, ME",Lost Cause
29,898,Ana CaÃÂ±as,Jacqueline,F,2,Lynch,279.50975,paid,"Atlanta-Sandy Springs-Roswell, GA",CoraÃÂ§ÃÂ£o Vagabundo
49,849,Lange,Chloe,F,26,Cuevas,305.84118,paid,"San Francisco-Oakland-Hayward, CA",Red October
80,910,BeyoncÃÂ©,Tegan,F,6,Levine,271.82975,paid,"Portland-South Portland, ME",Fever
29,898,Train,Jacqueline,F,3,Lynch,278.04689,paid,"Atlanta-Sandy Springs-Roswell, GA",Ramble On
80,910,Spiritualized,Tegan,F,7,Levine,427.31057,paid,"Portland-South Portland, ME",Baby I'm Just A Fool
49,849,System of a Down,Chloe,F,27,Cuevas,228.0224,paid,"San Francisco-Oakland-Hayward, CA",Revenga
29,898,Lady GaGa,Jacqueline,F,4,Lynch,249.20771,paid,"Atlanta-Sandy Springs-Roswell, GA",Monster
49,849,Weird Al Yankovic,Chloe,F,28,Cuevas,202.63138,paid,"San Francisco-Oakland-Hayward, CA","Phony Calls (Parody of ""Waterfalls"" by TLC)"
29,898,Edward Sharpe & The Magnetic Zeros,Jacqueline,F,5,Lynch,306.31138,paid,"Atlanta-Sandy Springs-Roswell, GA",Home
80,910,Apocalyptica,Tegan,F,8,Levine,275.25179,paid,"Portland-South Portland, ME",Deathzone
49,849,Anberlin,Chloe,F,29,Cuevas,204.32934,paid,"San Francisco-Oakland-Hayward, CA",The Feel Good Drag
49,849,Skillet,Chloe,F,30,Cuevas,193.25342,paid,"San Francisco-Oakland-Hayward, CA",Whispers In The Dark (Radio Edit)
80,910,Justin Bieber,Tegan,F,9,Levine,220.89098,paid,"Portland-South Portland, ME",Somebody To Love
29,898,Furry Lewis,Jacqueline,F,6,Lynch,178.05016,paid,"Atlanta-Sandy Springs-Roswell, GA",Kassie Jones (Casey Jones)
49,849,Modest Mouse,Chloe,F,31,Cuevas,243.17342,paid,"San Francisco-Oakland-Hayward, CA",Heart Cooks Brain
29,898,Cake,Jacqueline,F,7,Lynch,181.36771,paid,"Atlanta-Sandy Springs-Roswell, GA",Conroy
80,910,Eddie Boyd,Tegan,F,10,Levine,196.362,paid,"Portland-South Portland, ME",Third Degree
29,898,Fergie,Jacqueline,F,8,Lynch,263.05261,paid,"Atlanta-Sandy Springs-Roswell, GA",Voodoo Doll
49,849,Say Anything,Chloe,F,32,Cuevas,208.77016,paid,"San Francisco-Oakland-Hayward, CA",Walk Through Hell (featuring Max Bemis Acoustic Exclusive)
80,910,Eastern Sun and John Kelley,Tegan,F,11,Levine,457.50812,paid,"Portland-South Portland, ME",Rapture at Sea
80,910,,Tegan,F,12,Levine,,paid,"Portland-South Portland, ME",
49,849,Najee,Chloe,F,33,Cuevas,232.4371,paid,"San Francisco-Oakland-Hayward, CA",I Wish
29,898,Andre Hazes,Jacqueline,F,9,Lynch,206.70649,paid,"Atlanta-Sandy Springs-Roswell, GA",Droomland (duet met Paul de Leeuw)
49,849,3 Doors Down,Chloe,F,34,Cuevas,233.74322,paid,"San Francisco-Oakland-Hayward, CA",Kryptonite
29,898,Ultra Vivid Scene,Jacqueline,F,10,Lynch,196.93669,paid,"Atlanta-Sandy Springs-Roswell, GA",Nausea
29,898,Santigold,Jacqueline,F,11,Lynch,225.35791,paid,"Atlanta-Sandy Springs-Roswell, GA",I'm A Lady [feat. Trouble Andrew]
49,849,Linkin Park,Chloe,F,35,Cuevas,494.99383,paid,"San Francisco-Oakland-Hayward, CA",Bleed It Out [Live At Milton Keynes]
29,898,Arctic Monkeys,Jacqueline,F,12,Lynch,193.43628,paid,"Atlanta-Sandy Springs-Roswell, GA",From The Ritz To The Rubble
29,898,Owl City,Jacqueline,F,13,Lynch,231.67955,paid,"Atlanta-Sandy Springs-Roswell, GA",Vanilla Twilight
49,849,Frightened Rabbit,Chloe,F,36,Cuevas,327.20934,paid,"San Francisco-Oakland-Hayward, CA",It's Christmas So We'll Stop
80,910,,Tegan,F,15,Levine,,paid,"Portland-South Portland, ME",
29,898,Charlie Louvin,Jacqueline,F,14,Lynch,170.86649,paid,"Atlanta-Sandy Springs-Roswell, GA",I Think I'll Live
80,910,Usher Featuring Lil' Jon & Ludacris,Tegan,F,16,Levine,250.38322,paid,"Portland-South Portland, ME",Yeah!
29,898,Erin McKeown,Jacqueline,F,15,Lynch,332.85179,paid,"Atlanta-Sandy Springs-Roswell, GA",Monday Morning Cold (band)
49,849,3 Doors Down,Chloe,F,37,Cuevas,233.74322,paid,"San Francisco-Oakland-Hayward, CA",Kryptonite
80,910,Koop,Tegan,F,17,Levine,247.562,paid,"Portland-South Portland, ME",Once Britten
49,849,Buckcherry,Chloe,F,38,Cuevas,201.79546,paid,"San Francisco-Oakland-Hayward, CA",Crazy Bitch (Album Version)
29,898,3 Doors Down,Jacqueline,F,16,Lynch,232.88118,paid,"Atlanta-Sandy Springs-Roswell, GA",Citizen/Soldier
80,910,Justin Bieber,Tegan,F,18,Levine,220.89098,paid,"Portland-South Portland, ME",Somebody To Love
49,849,Simone Cristicchi,Chloe,F,39,Cuevas,144.53506,paid,"San Francisco-Oakland-Hayward, CA",Lettera Da Volterra
29,898,Train,Jacqueline,F,17,Lynch,205.45261,paid,"Atlanta-Sandy Springs-Roswell, GA",Marry Me
80,910,Yerba Buena,Tegan,F,19,Levine,236.77342,paid,"Portland-South Portland, ME",El Burrito
80,910,Juanes,Tegan,F,20,Levine,259.63057,paid,"Portland-South Portland, ME",Amame
80,910,O'Rosko Raricim,Tegan,F,21,Levine,90.56608,paid,"Portland-South Portland, ME",Terre Promise
80,910,Arctic Monkeys,Tegan,F,22,Levine,268.45995,paid,"Portland-South Portland, ME",Perhaps Vampires Is A Bit Strong But...
80,910,RUN-DMC,Tegan,F,23,Levine,182.77832,paid,"Portland-South Portland, ME",It's Tricky
80,910,Story Of The Year,Tegan,F,24,Levine,191.11138,paid,"Portland-South Portland, ME",And The Hero Will Drown (Album Version)
49,849,,Chloe,F,40,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
80,910,Cat Stevens,Tegan,F,25,Levine,200.202,paid,"Portland-South Portland, ME",Wild World
80,910,Arctic Monkeys,Tegan,F,26,Levine,177.84118,paid,"Portland-South Portland, ME",Fake Tales Of San Francisco (Explicit)
80,910,Antonio Vega,Tegan,F,27,Levine,135.13098,paid,"Portland-South Portland, ME",Sin SoluciÃÂ³n
49,849,Symphony X,Chloe,F,41,Cuevas,238.54975,paid,"San Francisco-Oakland-Hayward, CA",In The Dragon's Den
80,910,Train,Tegan,F,28,Levine,216.76363,paid,"Portland-South Portland, ME",Hey_ Soul Sister
49,849,The Velvet Underground,Chloe,F,42,Cuevas,202.762,paid,"San Francisco-Oakland-Hayward, CA",Train Round The Bend (LP Version)
49,849,The White Stripes,Chloe,F,43,Cuevas,241.8673,paid,"San Francisco-Oakland-Hayward, CA",My Doorbell (Album Version)
49,849,Little Boots,Chloe,F,44,Cuevas,225.20118,paid,"San Francisco-Oakland-Hayward, CA",Hearts Collide (album version)
49,849,Flora Purim,Chloe,F,45,Cuevas,306.99057,paid,"San Francisco-Oakland-Hayward, CA",Less Than Lovers
49,849,Sheena Easton,Chloe,F,46,Cuevas,239.62077,paid,"San Francisco-Oakland-Hayward, CA",Strut (1993 Digital Remaster)
49,849,Story Of The Year,Chloe,F,47,Cuevas,232.46322,paid,"San Francisco-Oakland-Hayward, CA",The Dream Is Over
49,849,Friendly Fires,Chloe,F,48,Cuevas,217.02485,paid,"San Francisco-Oakland-Hayward, CA",Jump In The Pool
49,849,Papas Da LÃÂ­ngua,Chloe,F,49,Cuevas,222.17098,paid,"San Francisco-Oakland-Hayward, CA",Pequeno Grande Amor
49,849,The Killers,Chloe,F,50,Cuevas,253.70077,paid,"San Francisco-Oakland-Hayward, CA",Losing Touch
86,906,KMC Featuring Beenie Man,Aiden,M,0,Hess,264.80281,free,"La Crosse-Onalaska, WI-MN",Soul On Fire (Drum Majorz Club Remix) (Feat. Beenie Man)
49,849,Dangerdoom,Chloe,F,51,Cuevas,146.85995,paid,"San Francisco-Oakland-Hayward, CA",Crosshairs
49,849,The Avett Brothers,Chloe,F,52,Cuevas,244.61016,paid,"San Francisco-Oakland-Hayward, CA",A Gift For Melody Anne
86,906,Dave Attell,Aiden,M,1,Hess,66.55955,free,"La Crosse-Onalaska, WI-MN",Fireworks (LP Version)
86,906,Robert Johnson,Aiden,M,2,Hess,154.09587,free,"La Crosse-Onalaska, WI-MN",I?'m A Steady Rollin? Man
49,849,Homesick James,Chloe,F,53,Cuevas,199.65342,paid,"San Francisco-Oakland-Hayward, CA",Working With Homesick
86,906,Mc Chris,Aiden,M,3,Hess,149.99465,free,"La Crosse-Onalaska, WI-MN",Nrrrd Grrrl
49,849,Jack's Mannequin,Chloe,F,54,Cuevas,223.21587,paid,"San Francisco-Oakland-Hayward, CA",American Love (Album Version)
86,906,Aqua,Aiden,M,4,Hess,218.48771,free,"La Crosse-Onalaska, WI-MN",Cartoon Heroes
86,906,Metric,Aiden,M,5,Hess,252.99546,free,"La Crosse-Onalaska, WI-MN",Stadium Love
83,867,Enrique Iglesias,Stefany,F,0,White,208.5873,free,"Lubbock, TX",Escape
83,867,Motion City Soundtrack,Stefany,F,1,White,205.26975,free,"Lubbock, TX",Fell In Love Without You (Acoustic)
83,867,Ticanaf,Stefany,F,2,White,2594.87302,free,"Lubbock, TX",The Thousand Names of Lord Shiva (Part 1)
26,899,The Far East Movement,Ryan,M,0,Smith,228.20526,free,"San Jose-Sunnyvale-Santa Clara, CA",Dance Like Michael Jackson
26,899,the bird and the bee,Ryan,M,1,Smith,189.51791,free,"San Jose-Sunnyvale-Santa Clara, CA",You're A Cad
11,366,Shakira,Christian,F,0,Porter,193.82812,free,"Elkhart-Goshen, IN",Inevitable
52,741,,Theodore,M,1,Smith,,free,"Houston-The Woodlands-Sugar Land, TX",
80,774,,Tegan,F,3,Levine,,paid,"Portland-South Portland, ME",
80,774,Facto Delafe y las flores azules,Tegan,F,4,Levine,315.81995,paid,"Portland-South Portland, ME",Enero en la playa
97,671,Kings Of Leon,Kate,F,0,Harrell,204.2771,paid,"Lansing-East Lansing, MI",Manhattan
97,671,Franz Ferdinand,Kate,F,1,Harrell,204.12036,paid,"Lansing-East Lansing, MI",Michael
80,774,Blue October,Tegan,F,5,Levine,272.32608,paid,"Portland-South Portland, ME",Drilled A Wire Through My Cheek
80,774,,Tegan,F,6,Levine,,paid,"Portland-South Portland, ME",
97,671,Elisa,Kate,F,2,Harrell,248.97261,paid,"Lansing-East Lansing, MI",Almeno Tu Nell'Universo
97,671,The Killers,Kate,F,3,Harrell,225.12281,paid,"Lansing-East Lansing, MI",A Dustland Fairytale
97,671,FranÃÂ§oise Hardy,Kate,F,4,Harrell,210.12853,paid,"Lansing-East Lansing, MI",Noir Sur Blanc
97,671,Air,Kate,F,5,Harrell,212.21832,paid,"Lansing-East Lansing, MI",Playground Love
97,671,Ferry Corsten,Kate,F,6,Harrell,219.55873,paid,"Lansing-East Lansing, MI",Punk (Radio Edit)
97,671,Beastie Boys,Kate,F,7,Harrell,211.722,paid,"Lansing-East Lansing, MI",Unite (2009 Digital Remaster)
97,671,Henryk Gorecki,Kate,F,8,Harrell,1029.642,paid,"Lansing-East Lansing, MI",Symphony No. 3: III. Lento - Cantablile Semplice
80,774,,Tegan,F,9,Levine,,paid,"Portland-South Portland, ME",
80,774,Jill Scott,Tegan,F,10,Levine,213.39383,paid,"Portland-South Portland, ME",Gimme
97,671,Fleet Foxes,Kate,F,9,Harrell,253.04771,paid,"Lansing-East Lansing, MI",Drops In The River
80,774,The Wallflowers,Tegan,F,11,Levine,389.95546,paid,"Portland-South Portland, ME",Another One In The Dark
97,671,Orishas,Kate,F,10,Harrell,242.85995,paid,"Lansing-East Lansing, MI",Atrevido
97,671,Coyote Shivers,Kate,F,11,Harrell,335.15057,paid,"Lansing-East Lansing, MI",You're Mine
80,774,Adoniran Barbosa,Tegan,F,12,Levine,225.74975,paid,"Portland-South Portland, ME",Fica Mais Um Pouco Amor
80,774,Traveling Wilburys,Tegan,F,13,Levine,207.59465,paid,"Portland-South Portland, ME",End Of The Line
97,671,ISRAEL & NEW BREED,Kate,F,12,Harrell,191.76444,paid,"Lansing-East Lansing, MI",Favor Of The Lord
80,774,Selena,Tegan,F,14,Levine,235.88526,paid,"Portland-South Portland, ME",Ya No
97,671,Sunbeam,Kate,F,13,Harrell,383.21587,paid,"Lansing-East Lansing, MI",One Minute In Heaven
80,774,Guru Josh Project,Tegan,F,15,Levine,192.15628,paid,"Portland-South Portland, ME",Infinity 2008
97,671,Modeselektor,Kate,F,14,Harrell,290.40281,paid,"Lansing-East Lansing, MI",Hasir
80,774,Emma Bunton,Tegan,F,16,Levine,241.05751,paid,"Portland-South Portland, ME",What Took You So Long
80,774,The All-American Rejects,Tegan,F,17,Levine,239.22893,paid,"Portland-South Portland, ME",Move Along
97,671,Kings Of Leon,Kate,F,15,Harrell,201.79546,paid,"Lansing-East Lansing, MI",Revelry
80,774,Megadeth,Tegan,F,18,Levine,152.65914,paid,"Portland-South Portland, ME",Paranoid
97,671,Coldplay,Kate,F,16,Harrell,291.60444,paid,"Lansing-East Lansing, MI",Speed Of Sound
97,671,,Kate,F,17,Harrell,,paid,"Lansing-East Lansing, MI",
80,774,Harmonia,Tegan,F,19,Levine,655.77751,paid,"Portland-South Portland, ME",Sehr kosmisch
40,784,,Tucker,M,0,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",
80,774,Eyehategod,Tegan,F,20,Levine,310.85669,paid,"Portland-South Portland, ME",Anxiety Hangover
40,784,Entre RÃÂ­os,Tucker,M,1,Garrison,281.15546,free,"Oxnard-Thousand Oaks-Ventura, CA",Hoy No
80,774,Rammstein,Tegan,F,21,Levine,289.2273,paid,"Portland-South Portland, ME",Du Riechst So Gut
80,774,Delerium,Tegan,F,22,Levine,455.8624,paid,"Portland-South Portland, ME",Drama
80,774,,Tegan,F,23,Levine,,paid,"Portland-South Portland, ME",
80,774,,Tegan,F,26,Levine,,paid,"Portland-South Portland, ME",
80,774,Gareth Emery,Tegan,F,27,Levine,478.92853,paid,"Portland-South Portland, ME",More Than Everything
80,774,Tevin Campbell,Tegan,F,28,Levine,286.69342,paid,"Portland-South Portland, ME",I'm Ready (Album Version)
80,774,Hector Lavoe,Tegan,F,29,Levine,330.70975,paid,"Portland-South Portland, ME",Hacha Y Machete
80,774,Alliance Ethnik,Tegan,F,30,Levine,195.94404,paid,"Portland-South Portland, ME",SinceritÃÂ© Et Jalousie
80,774,OneRepublic,Tegan,F,31,Levine,224.67873,paid,"Portland-South Portland, ME",Secrets
80,774,Marea,Tegan,F,32,Levine,261.90322,paid,"Portland-South Portland, ME",Marea (version acustica)
80,774,Mutemath,Tegan,F,33,Levine,72.95955,paid,"Portland-South Portland, ME",Collapse (Album Version)
80,774,Yeasayer,Tegan,F,34,Levine,241.89342,paid,"Portland-South Portland, ME",Ambling Alp (DJ /Rupture & Brent Arnold Remix)
80,774,Righteous Brothers,Tegan,F,35,Levine,225.27955,paid,"Portland-South Portland, ME",You've Lost That Lovin' Feelin'
80,774,Katy Perry,Tegan,F,36,Levine,179.40853,paid,"Portland-South Portland, ME",I Kissed A Girl
80,774,The Crests,Tegan,F,37,Levine,182.88281,paid,"Portland-South Portland, ME",16 Candles
80,774,Anberlin,Tegan,F,38,Levine,215.24853,paid,"Portland-South Portland, ME",Breathe
97,797,Coldplay,Kate,F,0,Harrell,296.80281,paid,"Lansing-East Lansing, MI",What If
80,774,Johnnie Taylor,Tegan,F,39,Levine,269.06077,paid,"Portland-South Portland, ME",Disco Lady
97,797,Xavier Rudd,Kate,F,1,Harrell,180.61016,paid,"Lansing-East Lansing, MI",My Missing
80,774,Richard Holmes,Tegan,F,40,Levine,213.99465,paid,"Portland-South Portland, ME",Flyjack
80,774,,Tegan,F,41,Levine,,paid,"Portland-South Portland, ME",
97,797,Telex,Kate,F,2,Harrell,205.63546,paid,"Lansing-East Lansing, MI",Spike Jones
97,797,Jimi Hendrix,Kate,F,3,Harrell,393.19465,paid,"Lansing-East Lansing, MI",Here He Comes (Lover Man)
97,797,Manu KatchÃÂ©_ Mathias Eick_ Trygve Seim_ Marcin Wasilewski_ Slawomir Kurkiewicz,Kate,F,4,Harrell,298.78812,paid,"Lansing-East Lansing, MI",Snapshot
97,797,John Michael Talbot,Kate,F,5,Harrell,210.49424,paid,"Lansing-East Lansing, MI",Holy Is His Name (For The Bride Album Version)
97,797,John Legend,Kate,F,6,Harrell,278.77832,paid,"Lansing-East Lansing, MI",P.D.A. (We Just Don't Care)
97,797,Mike Shiver,Kate,F,7,Harrell,400.29995,paid,"Lansing-East Lansing, MI",On The Surface
97,797,Eminem / Dina Rae,Kate,F,8,Harrell,350.11873,paid,"Lansing-East Lansing, MI",Superman
97,797,Amy Winehouse,Kate,F,9,Harrell,151.562,paid,"Lansing-East Lansing, MI",Me & Mr Jones
97,797,,Kate,F,10,Harrell,,paid,"Lansing-East Lansing, MI",
97,797,Duncan Dhu,Kate,F,11,Harrell,202.91873,paid,"Lansing-East Lansing, MI",No Puedo Evitar (Pensar En Ti)
97,797,Sneaker Pimps,Kate,F,12,Harrell,250.67057,paid,"Lansing-East Lansing, MI",Lightning Field
97,797,Trey Songz,Kate,F,13,Harrell,246.90893,paid,"Lansing-East Lansing, MI",LOL :-) [feat. Gucci Mane & Soulja Boy Tell 'Em] (Album Version)
97,797,CÃÂ³mplices,Kate,F,14,Harrell,270.602,paid,"Lansing-East Lansing, MI",Es Por Ti
97,797,Taylor Swift,Kate,F,15,Harrell,201.06404,paid,"Lansing-East Lansing, MI",Our Song
97,797,Amos Lee,Kate,F,16,Harrell,190.87628,paid,"Lansing-East Lansing, MI",Kid
97,797,Dead Kennedys,Kate,F,17,Harrell,188.42077,paid,"Lansing-East Lansing, MI",Kill The Poor
97,797,CafÃÂ© Tacvba,Kate,F,18,Harrell,174.41914,paid,"Lansing-East Lansing, MI",El ciclÃÂ³n
97,797,Thousand Foot Krutch,Kate,F,19,Harrell,208.74404,paid,"Lansing-East Lansing, MI",Move
97,797,SOJA,Kate,F,20,Harrell,265.87383,paid,"Lansing-East Lansing, MI",Look within
97,797,Kings Of Leon,Kate,F,21,Harrell,201.79546,paid,"Lansing-East Lansing, MI",Revelry
97,797,,Kate,F,22,Harrell,,paid,"Lansing-East Lansing, MI",
97,797,,Kate,F,23,Harrell,,paid,"Lansing-East Lansing, MI",
65,64,The Red Jumpsuit Apparatus,Amiya,F,0,Davidson,191.84281,paid,"Longview, TX",Face Down (Album Version)
97,797,Panic At The Disco,Kate,F,24,Harrell,259.29098,paid,"Lansing-East Lansing, MI",Behind The Sea [Live In Chicago]
65,64,Pavement,Amiya,F,1,Davidson,99.16036,paid,"Longview, TX",Mercy:The Laundromat
65,64,Lucinda Williams,Amiya,F,2,Davidson,254.79791,paid,"Longview, TX",Fancy Funeral
97,797,Alfredo Zitarrosa,Kate,F,25,Harrell,267.02322,paid,"Lansing-East Lansing, MI",Milonga En Do
65,64,First Aid Kit,Amiya,F,3,Davidson,187.97669,paid,"Longview, TX",Tangerine
97,797,Sam Cooke,Kate,F,26,Harrell,122.04363,paid,"Lansing-East Lansing, MI",Ain't Misbehavin
65,64,Thursday,Amiya,F,4,Davidson,235.62404,paid,"Longview, TX",Autobiography Of A Nation (Album Version)
97,797,Guns N' Roses,Kate,F,27,Harrell,184.0322,paid,"Lansing-East Lansing, MI",Live And Let Die
26,794,Enigma,Ryan,M,0,Smith,262.71302,free,"San Jose-Sunnyvale-Santa Clara, CA",Knocking On Forbidden Doors
97,797,Dread Zeppelin,Kate,F,28,Harrell,217.49506,paid,"Lansing-East Lansing, MI",Dancin' On The Killing Floor
65,64,Sister Hazel,Amiya,F,5,Davidson,220.47302,paid,"Longview, TX",Happy
97,797,The All-American Rejects,Kate,F,29,Harrell,233.27302,paid,"Lansing-East Lansing, MI",Swing_ Swing
26,794,Evanescence,Ryan,M,1,Smith,237.11302,free,"San Jose-Sunnyvale-Santa Clara, CA",Bring Me To Life
65,64,BeyoncÃÂ©,Amiya,F,6,Davidson,256.522,paid,"Longview, TX",Hello
97,797,Tycho,Kate,F,30,Harrell,251.27138,paid,"Lansing-East Lansing, MI",The Daydream
65,64,No Te Va Gustar,Amiya,F,7,Davidson,35.86567,paid,"Longview, TX",A La villa
65,64,Twista feat. Kayne West & Jamie Foxx,Amiya,F,8,Davidson,212.55791,paid,"Longview, TX",Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version)
97,797,Incubus,Kate,F,31,Harrell,263.60118,paid,"Lansing-East Lansing, MI",Are You In?
65,64,Cold,Amiya,F,9,Davidson,189.83138,paid,"Longview, TX",Stupid Girl
65,64,Wu-Tang Clan,Amiya,F,10,Davidson,214.85669,paid,"Longview, TX",Dog Sh*t
97,797,Cyndi Lauper,Kate,F,32,Harrell,228.88444,paid,"Lansing-East Lansing, MI",Girls Just Want To Have Fun
65,64,Five Iron Frenzy,Amiya,F,11,Davidson,236.09424,paid,"Longview, TX",Canada
74,749,Swirlies,Braden,M,0,Parker,391.23546,free,"Youngstown-Warren-Boardman, OH-PA",House Of Pancake
97,797,The Knife,Kate,F,33,Harrell,292.54485,paid,"Lansing-East Lansing, MI",Silent Shout
65,64,Miley Cyrus,Amiya,F,12,Davidson,237.60934,paid,"Longview, TX",I Miss You
97,797,Eddie Vedder,Kate,F,34,Harrell,151.77098,paid,"Lansing-East Lansing, MI",Long Nights
74,749,Something Corporate,Braden,M,1,Parker,255.18975,free,"Youngstown-Warren-Boardman, OH-PA",If You C Jordan
65,64,John Mayer,Amiya,F,13,Davidson,269.71383,paid,"Longview, TX",Heartbreak Warfare
97,797,DAVE MATTHEWS BAND,Kate,F,35,Harrell,577.74975,paid,"Lansing-East Lansing, MI",The Maker
