sessionId,itemInSession,artist,firstName,gender,lastName,length,level,location,song,userId
739,0,Rogue Wave,Layla,F,Griffin,223.58159,paid,"Lake Havasu City-Kingman, AZ",Publish My Love (Album Version),24
739,1,,Layla,F,Griffin,,paid,"Lake Havasu City-Kingman, AZ",,24
744,25,Lily Allen,Mohammad,M,Rodriguez,199.88853,paid,"Sacramento--Roseville--Arden-Arcade, CA",Not Fair,88
728,12,Jack Johnson,Matthew,M,Jones,223.37261,paid,"Janesville-Beloit, WI",Sleep Through The Static,36
739,2,Alicia Keys featuring Tony! Toni! TonÃÂ©! and Jermaine Paul,Layla,F,Griffin,284.15955,paid,"Lake Havasu City-Kingman, AZ",Diary,24
744,26,Professor Longhair,Mohammad,M,Rodriguez,179.77424,paid,"Sacramento--Roseville--Arden-Arcade, CA",Hey Little Girl,88
728,13,Helloween,Matthew,M,Jones,266.10893,paid,"Janesville-Beloit, WI",Murderer,36
728,14,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
744,27,Arcade Fire,Mohammad,M,Rodriguez,267.80689,paid,"Sacramento--Roseville--Arden-Arcade, CA",Headlights Look Like Diamonds,88
739,3,Charlie Hall,Layla,F,Griffin,286.82404,paid,"Lake Havasu City-Kingman, AZ",Your Glory Endures Forever (Flying Into Daybreak Album Version),24
728,15,Big Daddy Weave,Matthew,M,Jones,265.76934,paid,"Janesville-Beloit, WI",You're Worthy Of My Praise - Album Version,36
744,28,The Gerbils,Mohammad,M,Rodriguez,27.01016,paid,"Sacramento--Roseville--Arden-Arcade, CA",(iii),88
744,29,Pretenders,Mohammad,M,Rodriguez,181.83791,paid,"Sacramento--Roseville--Arden-Arcade, CA",Love's a Mystery (LP Version),88
739,4,Robert Palmer,Layla,F,Griffin,227.97016,paid,"Lake Havasu City-Kingman, AZ",Casting A Spell (Remixed) (1998 Digital Remaster),24
744,30,,Mohammad,M,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",,88
728,16,Blind Blake,Matthew,M,Jones,169.40363,paid,"Janesville-Beloit, WI",Hes In The Jailhouse Now,36
744,31,Fall Out Boy,Mohammad,M,Rodriguez,229.0673,paid,"Sacramento--Roseville--Arden-Arcade, CA",Sugar_ We're Goin Down,88
744,32,,Mohammad,M,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",,88
739,5,Insane Clown Posse,Layla,F,Griffin,192.44363,paid,"Lake Havasu City-Kingman, AZ",Superballs,24
764,0,Dwight Yoakam,Lily,F,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",You're The One,15
728,17,,Matthew,M,Jones,,paid,"Janesville-Beloit, WI",,36
744,33,Modjo,Mohammad,M,Rodriguez,305.44934,paid,"Sacramento--Roseville--Arden-Arcade, CA",Lady (Hear Me Tonight),88
739,6,Bill Medley & Jennifer Warnes,Layla,F,Griffin,290.32444,paid,"Lake Havasu City-Kingman, AZ",(I've Had) The Time Of My Life,24
728,18,Dilated Peoples Featuring Kanye West,Matthew,M,Jones,245.15873,paid,"Janesville-Beloit, WI",This Way,36
764,1,Donavon Frankenreiter,Lily,F,Koch,362.03057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Fool,15
744,34,Cher,Mohammad,M,Rodriguez,166.94812,paid,"Sacramento--Roseville--Arden-Arcade, CA",I Go To Sleep (2005 Digital Remaster),88
739,7,Black Eyed Peas,Layla,F,Griffin,257.54077,paid,"Lake Havasu City-Kingman, AZ",Imma Be,24
744,35,Tab Benoit,Mohammad,M,Rodriguez,221.09995,paid,"Sacramento--Roseville--Arden-Arcade, CA",Jambalaya,88
764,2,Staff Benda Bilili,Lily,F,Koch,405.05424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Marguerite,15
739,8,BjÃÂ¶rk,Layla,F,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",Undo,24
744,36,Kid Cudi / Kanye West / Common,Mohammad,M,Rodriguez,237.76608,paid,"Sacramento--Roseville--Arden-Arcade, CA",Make Her Say,88
744,37,Pereza,Mohammad,M,Rodriguez,188.60363,paid,"Sacramento--Roseville--Arden-Arcade, CA",Lo  Que Tengo Yo Adentro,88
764,3,Hot Chip,Lily,F,Koch,260.0224,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Brothers,15
744,38,Angels and Airwaves,Mohammad,M,Rodriguez,302.05342,paid,"Sacramento--Roseville--Arden-Arcade, CA",The Gift,88
764,4,Lit,Lily,F,Koch,169.03791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",My Own Worst Enemy,15
764,5,MGMT,Lily,F,Koch,264.17587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Time To Pretend,15
744,39,Otto von Schirach,Mohammad,M,Rodriguez,272.06485,paid,"Sacramento--Roseville--Arden-Arcade, CA",Dance Like A hoe,88
764,6,Tinchy Stryder / Taio Cruz,Lily,F,Koch,195.36934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Take Me Back,15
744,40,Just Jack,Mohammad,M,Rodriguez,295.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",Starz In Their Eyes,88
764,7,Taylor Swift,Lily,F,Koch,233.89995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Love Story,15
762,0,,Cierra,F,Finley,,free,"Richmond, VA",,96
744,41,ISRAEL & NEW BREED,Mohammad,M,Rodriguez,120.52853,paid,"Sacramento--Roseville--Arden-Arcade, CA",Take the Limits Off,88
764,8,Hootie And The Blowfish,Lily,F,Koch,227.05587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Only Wanna Be With You (LP Version),15
744,42,T.Love,Mohammad,M,Rodriguez,271.09832,paid,"Sacramento--Roseville--Arden-Arcade, CA",Gnijacy Swiat,88
800,0,Mayday Parade,Ryan,M,Smith,209.8673,free,"San Jose-Sunnyvale-Santa Clara, CA",Walk On Water Or Drown (Album),26
764,9,Usher Featuring Lil' Jon & Ludacris,Lily,F,Koch,250.38322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Yeah!,15
744,43,Michael BublÃÂ©,Mohammad,M,Rodriguez,253.88363,paid,"Sacramento--Roseville--Arden-Arcade, CA",Moondance (Album Version),88
800,1,The Notorious B.I.G.,Ryan,M,Smith,230.03383,free,"San Jose-Sunnyvale-Santa Clara, CA",Hypnotize(Album Version),26
764,10,Aphex Twin,Lily,F,Koch,290.97751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Heliospan,15
800,2,,Ryan,M,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",,26
800,3,ATB,Ryan,M,Smith,191.7122,free,"San Jose-Sunnyvale-Santa Clara, CA",Rising Moon,26
744,44,Spice Girls,Mohammad,M,Rodriguez,240.97914,paid,"Sacramento--Roseville--Arden-Arcade, CA",2 Become 1,88
764,11,Alliance Ethnik,Lily,F,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Creil City,15
744,45,Franz Ferdinand,Mohammad,M,Rodriguez,233.06404,paid,"Sacramento--Roseville--Arden-Arcade, CA",The Fallen (Ruined By Justice),88
764,12,Marc Et Claude,Lily,F,Koch,220.86485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",I Need Your Lovin' (Like The Sunshine) (Radio Edit),15
744,46,Telex,Mohammad,M,Rodriguez,44.48608,paid,"Sacramento--Roseville--Arden-Arcade, CA",ClichÃÂ©,88
764,13,Laurie Berkner,Lily,F,Koch,169.35138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Froggie Went a-Courtin',15
764,14,DMX,Lily,F,Koch,444.70812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Ready To Meet Him,15
764,15,Phil Collins,Lily,F,Koch,322.24608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Another Day In Paradise,15
764,16,Vanessa Carlton,Lily,F,Koch,237.42649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",A Thousand Miles,15
764,17,Lady GaGa,Lily,F,Koch,274.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Alejandro,15
764,18,Tom Petty And The Heartbreakers,Lily,F,Koch,259.76118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",A Woman In Love (It's Not Me),15
764,19,Carcass,Lily,F,Koch,175.33342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Pyosisified (Rotten To The Gore),15
764,20,The Car Is On Fire,Lily,F,Koch,218.69669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Manuel,15
764,21,OneRepublic,Lily,F,Koch,224.67873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Secrets,15
764,22,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,23,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,24,,Lily,F,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,25,Coko featuring Kirk Franklin,Lily,F,Koch,249.3122,free,"Chicago-Naperville-Elgin, IL-IN-WI",I Get Joy,15
764,26,,Lily,F,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,27,,Lily,F,Koch,,free,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,28,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,29,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,30,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,31,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,32,The Script,Lily,F,Koch,260.67546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Breakeven,15
764,33,Daughtry,Lily,F,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Home,15
764,34,Alceu ValenÃÂ§a,Lily,F,Koch,162.58567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Recado Falado (MetrÃÂ´ Da Saudade),15
764,35,King Diamond,Lily,F,Koch,101.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Introductions,15
764,36,Avenged Sevenfold,Lily,F,Koch,288.23465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Scream (Album Version),15
764,37,Celtic Woman,Lily,F,Koch,142.65424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Spanish Lady (Live From Slane Castle),15
764,38,Ministry,Lily,F,Koch,222.51057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Jesus Built My Hotrod (Short_ Pusillanimous_ So-They-Can-Fit-More Commercials-On-The-Radio Edit),15
764,39,Pavel Dobes,Lily,F,Koch,132.64934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Vzpominky IV.,15
764,40,Prince & The New Power Generation,Lily,F,Koch,304.79628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Nothing Compares 2 U,15
764,41,Nickelback,Lily,F,Koch,217.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Savin' Me,15
764,42,John Mayer,Lily,F,Koch,161.56689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",I'm Gonna Find Another You,15
764,43,Lily Allen,Lily,F,Koch,197.45914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Him,15
764,44,Radiohead,Lily,F,Koch,317.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Weird Fishes/Arpeggi,15
764,45,Blink-182,Lily,F,Koch,166.60853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Untitled,15
764,46,Jane's Addiction,Lily,F,Koch,309.86404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Classic Girl (2006 Remastered Album Version),15
764,47,Dwight Yoakam,Lily,F,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",You're The One,15
764,48,Muse,Lily,F,Koch,209.50159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Supermassive Black Hole (Twilight Soundtrack Version),15
764,49,Madonna,Lily,F,Koch,443.11465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Sorry (Man With Guitar Mix),15
764,50,Hummersqueal,Lily,F,Koch,249.96526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Estoy harto de tÃÂ­,15
764,51,Evanescence,Lily,F,Koch,236.12036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Bring Me To Life,15
764,52,Charttraxx Karaoke,Lily,F,Koch,225.17506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Fireflies,15
764,53,RÃÂ³isÃÂ­n Murphy,Lily,F,Koch,277.62893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Body Language,15
764,54,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
764,55,Sugarland,Lily,F,Koch,242.1024,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Joey,15
764,56,Astrud Gilberto,Lily,F,Koch,371.53914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",All I've Got,15
764,57,Massive Attack,Lily,F,Koch,316.49914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Karmacoma,15
764,58,The Tangent,Lily,F,Koch,1328.69179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",In Earnest (live),15
764,59,Cameo,Lily,F,Koch,211.98322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Word Up!,15
764,60,Nelly / Jaheim,Lily,F,Koch,336.56118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",My Place,15
543,0,Daft Punk,Theodore,M,Harris,342.54322,free,"Red Bluff, CA",Around The World / Harder Better Faster Stronger,14
764,61,Dashboard Confessional,Lily,F,Koch,275.01669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Dusk And Summer,15
806,0,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
806,1,My Chemical Romance,Kate,F,Harrell,203.04934,paid,"Lansing-East Lansing, MI",Helena (So Long & Goodnight) (Album Version),97
764,62,Laura Marling,Lily,F,Koch,220.99546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Cross Your Fingers (Single Version),15
543,1,Charttraxx Karaoke,Theodore,M,Harris,225.17506,free,"Red Bluff, CA",Fireflies,14
806,2,David Gray,Kate,F,Harrell,313.59955,paid,"Lansing-East Lansing, MI",Sail Away,97
764,63,The Notorious B.I.G.,Lily,F,Koch,230.03383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Hypnotize(Album Version),15
543,2,Florence + The Machine,Theodore,M,Harris,219.66322,free,"Red Bluff, CA",Dog Days Are Over (Radio Edit),14
543,3,,Theodore,M,Harris,,free,"Red Bluff, CA",,14
806,3,Lisa Hannigan,Kate,F,Harrell,246.96118,paid,"Lansing-East Lansing, MI",Lille,97
764,64,Alesana,Lily,F,Koch,317.962,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Apology,15
806,4,Metallica / Marianne Faithfull,Kate,F,Harrell,279.11791,paid,"Lansing-East Lansing, MI",The Memory Remains,97
764,65,Avril Lavigne,Lily,F,Koch,242.41587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",My Happy Ending,15
805,0,,,,,,paid,,,
805,1,,,,,,paid,,,
806,5,Bon Jovi,Kate,F,Harrell,250.69669,paid,"Lansing-East Lansing, MI",Livin' On A Prayer,97
764,66,Radiohead,Lily,F,Koch,354.66404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",How To Disappear Completely,15
715,0,Veracocha,Jordan,F,Hicks,506.93179,free,"Salinas, CA",Carte Blanche,37
805,2,,Chloe,F,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",,49
806,6,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kate,F,Harrell,277.15873,paid,"Lansing-East Lansing, MI",Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),97
714,0,,Kevin,M,Arellano,,free,"Harrisburg-Carlisle, PA",,66
764,67,Dido,Lily,F,Koch,217.83465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Thank You,15
764,68,,Lily,F,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",,15
805,3,Propagandhi,Chloe,F,Cuevas,139.20608,paid,"San Francisco-Oakland-Hayward, CA",Oka Everywhere,49
714,1,Rick James,Kevin,M,Arellano,263.60118,free,"Harrisburg-Carlisle, PA",Ghetto Life,66
806,7,Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Kate,F,Harrell,375.19628,paid,"Lansing-East Lansing, MI",Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,97
764,69,Turisas,Lily,F,Koch,261.92934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Battle Metal,15
805,4,Box Car Racer,Chloe,F,Cuevas,196.93669,paid,"San Francisco-Oakland-Hayward, CA",There Is,49
805,5,Muse,Chloe,F,Cuevas,209.50159,paid,"San Francisco-Oakland-Hayward, CA",Supermassive Black Hole (Twilight Soundtrack Version),49
764,70,Otis Rush,Lily,F,Koch,176.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Checking On My Baby,15
806,8,Mercyful Fate,Kate,F,Harrell,235.80689,paid,"Lansing-East Lansing, MI",Listen To The Bell,97
764,71,Skye Sweetnam,Lily,F,Koch,158.40608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Sharada,15
806,9,Ida Corr Vs Fedde Le Grand,Kate,F,Harrell,150.46485,paid,"Lansing-East Lansing, MI",Let Me Think About It,97
764,72,Kurt Vile,Lily,F,Koch,202.34404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Best Love,15
806,10,Steinski,Kate,F,Harrell,101.72036,paid,"Lansing-East Lansing, MI",Product Of The Environment (Redfern Gowanus Electro Mix),97
806,11,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
764,73,Shaggy / Brian & Tony Gold,Lily,F,Koch,199.94077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Hey Sexy Lady,15
764,74,Bread,Lily,F,Koch,190.53669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Look What You've Done (LP Version),15
764,75,BeyoncÃÂ©,Lily,F,Koch,260.20526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Be With You,15
592,0,Divinyls,Zachary,M,Thomas,227.68281,free,"New York-Newark-Jersey City, NY-NJ-PA",I Touch Myself,19
764,76,Erin Bode,Lily,F,Koch,252.05506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Here_ There And Everywhere,15
592,1,Drowning Pool,Zachary,M,Thomas,229.35465,free,"New York-Newark-Jersey City, NY-NJ-PA",Reason I'm Alive (Explicit),19
592,2,Brujeria,Zachary,M,Thomas,143.25506,free,"New York-Newark-Jersey City, NY-NJ-PA",Pititis_ Te Invoco (Album Version),19
592,3,Joyce Cooling,Zachary,M,Thomas,248.11057,free,"New York-Newark-Jersey City, NY-NJ-PA",It's Time I Go (Jazz),19
592,4,The White Stripes,Zachary,M,Thomas,160.31302,free,"New York-Newark-Jersey City, NY-NJ-PA",Blue Orchid,19
592,5,R.I.O.,Zachary,M,Thomas,217.12934,free,"New York-Newark-Jersey City, NY-NJ-PA",When The Sun Comes Down,19
592,6,Bap,Zachary,M,Thomas,277.21098,free,"New York-Newark-Jersey City, NY-NJ-PA",FÃÂ¼r Maria (Album Version),19
811,0,Guns N' Roses,Ryan,M,Smith,406.17751,free,"San Jose-Sunnyvale-Santa Clara, CA",Paradise City,26
811,1,A3Bandas,Ryan,M,Smith,107.10159,free,"San Jose-Sunnyvale-Santa Clara, CA",El arca de Noe,26
768,0,System of a Down,Emily,F,Benson,205.7922,paid,"Augusta-Richmond County, GA-SC",Sad Statue,58
768,1,Ghostland Observatory,Emily,F,Benson,224.26077,paid,"Augusta-Richmond County, GA-SC",Stranger Lover,58
768,2,Evergreen Terrace,Emily,F,Benson,172.38159,paid,"Augusta-Richmond County, GA-SC",Zero,58
768,3,,Emily,F,Benson,,paid,"Augusta-Richmond County, GA-SC",,58
770,0,BjÃÂ¶rk,Kaleb,M,Cook,248.55465,free,"Yuba City, CA",Human Behaviour,54
770,1,Evanescence,Kaleb,M,Cook,279.27465,free,"Yuba City, CA",Tourniquet,54
799,0,,,,,,paid,,,
816,0,The Rascals,Chloe,F,Cuevas,179.33016,paid,"San Francisco-Oakland-Hayward, CA",People Got To Be Free,49
816,1,A Day To Remember,Chloe,F,Cuevas,213.81179,paid,"San Francisco-Oakland-Hayward, CA",My Life For Hire,49
816,2,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Chloe,F,Cuevas,277.15873,paid,"San Francisco-Oakland-Hayward, CA",Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),49
816,3,Train,Chloe,F,Cuevas,213.68118,paid,"San Francisco-Oakland-Hayward, CA",Shelter Me,49
817,0,Unearth,Kate,F,Harrell,283.58485,paid,"Lansing-East Lansing, MI",Letting Go,97
816,4,Guns N' Roses,Chloe,F,Cuevas,459.20608,paid,"San Francisco-Oakland-Hayward, CA",Sympathy For The Devil,49
817,1,Junior Kelly,Kate,F,Harrell,262.26893,paid,"Lansing-East Lansing, MI",Jah Jah Live On,97
816,5,Kings Of Leon,Chloe,F,Cuevas,201.79546,paid,"San Francisco-Oakland-Hayward, CA",Revelry,49
817,2,Eric Johnson,Kate,F,Harrell,183.37914,paid,"Lansing-East Lansing, MI",S.R.V.,97
817,3,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
816,6,The Pretend It's December Choir,Chloe,F,Cuevas,265.53424,paid,"San Francisco-Oakland-Hayward, CA",It's Christmas So We'll Stop (Choir Version),49
817,4,Harmonia,Kate,F,Harrell,655.77751,paid,"Lansing-East Lansing, MI",Sehr kosmisch,97
816,7,Vampire Weekend,Chloe,F,Cuevas,286.17098,paid,"San Francisco-Oakland-Hayward, CA",Giving Up The Gun,49
816,8,Great White,Chloe,F,Cuevas,357.14567,paid,"San Francisco-Oakland-Hayward, CA",House Of Broken Love,49
817,5,Sublime,Kate,F,Harrell,172.5122,paid,"Lansing-East Lansing, MI",Right Back,97
817,6,Andres Calamaro,Kate,F,Harrell,276.13995,paid,"Lansing-East Lansing, MI",Flaca,97
816,9,Avril Lavigne,Chloe,F,Cuevas,240.48281,paid,"San Francisco-Oakland-Hayward, CA",When You're Gone,49
816,10,Metronomy,Chloe,F,Cuevas,315.24526,paid,"San Francisco-Oakland-Hayward, CA",Heartbreaker [Discodeine Remix],49
817,7,Andres Calamaro,Kate,F,Harrell,278.12526,paid,"Lansing-East Lansing, MI",El Cantante,97
817,8,Good Clean Fun,Kate,F,Harrell,116.61016,paid,"Lansing-East Lansing, MI",Its Fun To Be A Vampire&,97
816,11,Zero 7,Chloe,F,Cuevas,259.05587,paid,"San Francisco-Oakland-Hayward, CA",Mr McGee,49
817,9,The Stranglers,Kate,F,Harrell,211.90485,paid,"Lansing-East Lansing, MI",Golden Brown,97
816,12,Snow Patrol,Chloe,F,Cuevas,197.09342,paid,"San Francisco-Oakland-Hayward, CA",Shut Your Eyes,49
817,10,Mondo Marcio,Kate,F,Harrell,218.06975,paid,"Lansing-East Lansing, MI",Il Solo Rimasto,97
816,13,Curtis Mayfield,Chloe,F,Cuevas,284.99546,paid,"San Francisco-Oakland-Hayward, CA",Hey_ Baby_ Give It To Me All,49
817,11,Enrique Iglesias,Kate,F,Harrell,301.87057,paid,"Lansing-East Lansing, MI",Addicted,97
816,14,Steve Lukather,Chloe,F,Cuevas,355.73506,paid,"San Francisco-Oakland-Hayward, CA",Jammin' With Jesus,49
817,12,Cocoa Brovas,Kate,F,Harrell,60.73424,paid,"Lansing-East Lansing, MI",What They Call Him (Skit),97
817,13,Carlos Y JosÃÂ©,Kate,F,Harrell,184.42404,paid,"Lansing-East Lansing, MI",La Mata De Sandia,97
817,14,Stars,Kate,F,Harrell,225.90649,paid,"Lansing-East Lansing, MI",Take Me To The Riot,97
816,15,Amy Winehouse,Chloe,F,Cuevas,200.22812,paid,"San Francisco-Oakland-Hayward, CA",Fuck Me Pumps,49
817,15,Shakira,Kate,F,Harrell,145.84118,paid,"Lansing-East Lansing, MI",Pienso En Ti,97
816,16,Modest Mouse,Chloe,F,Cuevas,274.62485,paid,"San Francisco-Oakland-Hayward, CA",Fire It Up,49
817,16,Kings Of Leon,Kate,F,Harrell,231.81016,paid,"Lansing-East Lansing, MI",Use Somebody,97
816,17,Jel,Chloe,F,Cuevas,217.36444,paid,"San Francisco-Oakland-Hayward, CA",No Solution,49
817,17,Kashmir,Kate,F,Harrell,262.68689,paid,"Lansing-East Lansing, MI",The Cynic,97
816,18,Tab Benoit,Chloe,F,Cuevas,221.09995,paid,"San Francisco-Oakland-Hayward, CA",Jambalaya,49
817,18,Cartola,Kate,F,Harrell,127.242,paid,"Lansing-East Lansing, MI",Tive Sim,97
816,19,Old Crow Medicine Show,Chloe,F,Cuevas,231.73179,paid,"San Francisco-Oakland-Hayward, CA",Wagon Wheel,49
817,19,We The Kings,Kate,F,Harrell,155.42812,paid,"Lansing-East Lansing, MI",Whoa,97
817,20,Nightwish,Kate,F,Harrell,259.34322,paid,"Lansing-East Lansing, MI",Bye Bye Beautiful,97
816,20,Sisqo,Chloe,F,Cuevas,253.49179,paid,"San Francisco-Oakland-Hayward, CA",Thong Song,49
468,0,Lil Wayne / Shanell,Ryann,F,Smith,216.81587,free,"Palestine, TX",American Star,92
817,21,Carnifex,Kate,F,Harrell,253.43955,paid,"Lansing-East Lansing, MI",Heartless,97
816,21,Metallica,Chloe,F,Cuevas,447.42485,paid,"San Francisco-Oakland-Hayward, CA",One,49
694,0,El Coyote Y Su Banda Tierra Santa,Ava,F,Robinson,190.51057,free,"New Haven-Milford, CT",Me Voy A Ir,50
468,1,Barrington Levy,Ryann,F,Smith,196.89556,free,"Palestine, TX",Poor Man Style,92
468,2,Hot Chip,Ryann,F,Smith,280.5024,free,"Palestine, TX",Don't Dance,92
817,22,LCD Soundsystem,Kate,F,Harrell,461.89669,paid,"Lansing-East Lansing, MI",All My Friends,97
816,22,Marilyn Manson,Chloe,F,Cuevas,232.09751,paid,"San Francisco-Oakland-Hayward, CA",Angel With The Scabbed Wings,49
817,23,Tommy James And The Shondells,Kate,F,Harrell,173.73995,paid,"Lansing-East Lansing, MI",Hanky Panky (Mono),97
817,24,Telefon Tel Aviv,Kate,F,Harrell,283.76771,paid,"Lansing-East Lansing, MI",You Are The Worst Thing In The World,97
817,25,Kings Of Leon,Kate,F,Harrell,201.79546,paid,"Lansing-East Lansing, MI",Revelry,97
816,23,,Chloe,F,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",,49
817,26,Steve Hackett,Kate,F,Harrell,100.96281,paid,"Lansing-East Lansing, MI",The Caretaker,97
817,27,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
817,28,The Crests,Kate,F,Harrell,182.88281,paid,"Lansing-East Lansing, MI",16 Candles,97
817,29,Los Concorde,Kate,F,Harrell,234.1873,paid,"Lansing-East Lansing, MI",Rompecabezas,97
817,30,The dB's,Kate,F,Harrell,118.41261,paid,"Lansing-East Lansing, MI",Black And White,97
817,31,Octopus Project,Kate,F,Harrell,253.25669,paid,"Lansing-East Lansing, MI",Marshall Examines His Carcass,97
626,0,Eminem,Celeste,F,Williams,248.58077,free,"Klamath Falls, OR",Just Lose It,53
816,24,Candy Dulfer,Chloe,F,Cuevas,244.00934,paid,"San Francisco-Oakland-Hayward, CA",Big Girl,49
817,32,Matt Nathanson,Kate,F,Harrell,248.55465,paid,"Lansing-East Lansing, MI",Sing Me Sweet,97
816,25,Sam Paglia,Chloe,F,Cuevas,106.70975,paid,"San Francisco-Oakland-Hayward, CA",The Day Lo Bianco Left Sicily,49
